Alignment_name	mafft_Q-score	D2_Q-score	D2S_Q-score	D2St_Q-score	mafft_TC-score	D2_TC-score	D2S_TC-score	D2St_TC-score
renamed_headersINB.fasta	0.812	0.678	0.678	0.711	0.496	0.245	0.245	0.281
renamed_headersHTH_XRE.fasta	0.204	0.141	0.13	0.122	0.06	0	0	0.05
renamed_headersHTTM.fasta	0.409	0.411	0.411	0.337	0.0184	0.00276	0.00276	0.00552
renamed_headersHX.fasta	0.438	0.346	0.346	0.309	0	0	0	0
renamed_headersHYDRO.fasta	0.412	0.432	0.432	0.432	0.0433	0.03	0.03	0.03
renamed_headersIB.fasta	0.589	0.558	0.558	0.553	0.252	0.368	0.368	0.346
renamed_headersIBR.fasta	0.524	0.539	0.554	0.497	0.0519	0.0464	0.0464	0.0328
renamed_headersIENR1.fasta	0.276	0.168	0.168	0.238	0.0278	0.0278	0.0278	0.0278
renamed_headersIFabd.fasta	0.923	0.915	0.915	0.921	0.792	0.783	0.783	0.731
renamed_headersInt_alpha.fasta	0.333	0.276	0.276	0.265	0	0	0	0
renamed_headersIG.fasta	null	null	null	null	null	null	null	null
renamed_headersIPPc.fasta	null	null	null	null	null	null	null	null
renamed_headersIPT.fasta	0.238	0.169	0.173	0.146	0.0145	0.0145	0.0145	0.0145
renamed_headersIQ.fasta	0.625	0.598	0.598	0.598	0	0	0	0
renamed_headersIRF.fasta	0.583	0.645	0.645	0.675	0.233	0.271	0.271	0.257
renamed_headersITAM.fasta	0.234	0.979	0.979	0.979	0	0.905	0.905	0.905
renamed_headersJAB_MPN.fasta	null	null	null	null	null	null	null	null
renamed_headersJHBP.fasta	0.225	0.216	0.216	0.289	0.00131	0.00392	0.00392	0.0105
renamed_headersPRE_C2HC.fasta	0.49	0.763	0.763	0.763	0.107	0.453	0.453	0.453
renamed_headersJmjC.fasta	null	null	null	null	null	null	null	null
renamed_headersJmjN.fasta	0.781	0.869	0.869	0.798	0.17	0.489	0.489	0.0222
renamed_headersKAZAL.fasta	0.595	0.542	0.552	0.521	0.197	0.136	0.131	0.127
renamed_headersKelch.fasta	0.477	0.548	0.548	0.535	0	0	0	0
renamed_headersPrim_Zn_Ribbon.fasta	0.702	0.616	0.616	0.622	0.098	0.0458	0.0458	0.0458
renamed_headersKH.fasta	0.154	0.117	0.116	0.128	0.0146	0	0	0
renamed_headersKIND.fasta	0.227	0.283	0.283	0.274	0.00472	0.00472	0.00472	0.00472
renamed_headersKISc.fasta	null	null	null	null	null	null	null	null
renamed_headersKnot1.fasta	0.457	0.479	0.479	0.45	0.0952	0.0571	0.0571	0.0571
renamed_headersKOW.fasta	0.612	0.709	0.728	0.697	0	0	0	0
renamed_headersKR.fasta	0.677	0.676	0.676	0.663	0.0496	0.0213	0.0213	0.0709
renamed_headersKRAB.fasta	0.829	0.805	0.805	0.799	0.249	0.164	0.164	0.164
renamed_headersKU.fasta	null	null	null	null	null	null	null	null
renamed_headersKu78.fasta	0.154	0.304	0.304	0.303	0.0043	0.0043	0.0043	0.0043
renamed_headersL27.fasta	null	null	null	null	null	null	null	null
renamed_headersLA.fasta	0.555	0.603	0.603	0.607	0.165	0.199	0.199	0.192
renamed_headersLamB.fasta	0.479	0.439	0.439	0.439	0.169	0.0139	0.0139	0.0139
renamed_headersPROF.fasta	0.566	0.563	0.551	0.551	0.0615	0.0595	0.0595	0.0595
renamed_headersLamG.fasta	0.262	0.177	0.178	0.179	0.031	0.031	0.031	0.0336
renamed_headersLamGL.fasta	0.251	0.253	0.253	0.284	0.0259	0.00926	0.00926	0.00926
renamed_headersLamNT.fasta	0.581	0.59	0.59	0.542	0.217	0.175	0.175	0.115
renamed_headersLCCL.fasta	0.599	0.559	0.559	0.558	0.0824	0.215	0.215	0.211
renamed_headersLDLa.fasta	0.601	0.57	0.602	0.636	0	0	0	0
renamed_headersLEM.fasta	0.671	0.752	0.81	0.81	0.0682	0.47	0.682	0.682
renamed_headersLER.fasta	0.945	0.93	0.93	0.918	0.661	0.661	0.661	0.661
renamed_headersLH2.fasta	0.365	0.281	0.281	0.349	0.0513	0.0293	0.0293	0.0769
renamed_headersLIF_OSM.fasta	0.814	0.814	0.814	0.814	0.351	0.351	0.351	0.351
renamed_headersLIGANc.fasta	0.788	0.753	0.753	0.771	0.188	0.156	0.156	0.212
renamed_headersLIM.fasta	null	null	null	null	null	null	null	null
renamed_headersLINK.fasta	0.741	0.73	0.73	0.818	0.296	0.283	0.283	0.399
renamed_headersLisH.fasta	0.502	0.471	0.471	0.497	0	0	0	0
renamed_headersLITAF.fasta	0.622	0.484	0.484	0.47	0.248	0	0	0
renamed_headersLMWPc.fasta	0.38	0.384	0.384	0.384	0	0.0123	0.0123	0.0123
renamed_headersLNS2.fasta	0.86	0.892	0.892	0.859	0.455	0.456	0.456	0.377
renamed_headersLON.fasta	null	null	null	null	null	null	null	null
renamed_headersPRP.fasta	0.962	0.963	0.963	0.967	0.79	0.803	0.803	0.805
renamed_headersLPD_N.fasta	0.451	0.377	0.368	0.371	0.0161	0.0196	0.0192	0.0161
renamed_headersLRRCT.fasta	0.297	0.341	0.341	0.341	0.145	0.14	0.14	0.14
renamed_headersLRRNT.fasta	0.63	0.572	0.526	0.56	0	0	0	0
renamed_headersLRR_CC.fasta	null	null	null	null	null	null	null	null
renamed_headersLRR_RI.fasta	0.78	0.819	0.819	0.812	0	0	0	0
renamed_headersLRR_SD22.fasta	0.589	0.825	0.825	0.825	0	0	0	0
renamed_headersLRR_TYP.fasta	0.662	0.692	0.666	0.687	0	0	0.037	0.037
renamed_headersLU.fasta	0.347	0.393	0.393	0.39	0.0979	0.0734	0.0734	0.0948
renamed_headersLY.fasta	0.444	0.374	0.385	0.394	0	0	0	0
renamed_headersLysM.fasta	0.559	0.562	0.549	0.514	0.0328	0	0	0
renamed_headersLYZ1.fasta	0.922	0.891	0.891	0.848	0.571	0.636	0.636	0.468
renamed_headersLYZ2.fasta	0.404	0.311	0.311	0.313	0.154	0.0562	0.0562	0.0616
renamed_headersMA.fasta	null	null	null	null	null	null	null	null
renamed_headersMA3.fasta	0.307	0.342	0.342	0.325	0.00813	0.00813	0.00813	0.00813
renamed_headersMACPF.fasta	0.224	0.138	0.138	0.144	0.00429	0.00429	0.00429	0.00429
renamed_headersMad3_BUB1_I.fasta	0.841	0.679	0.679	0.703	0.262	0.0637	0.0637	0.0711
renamed_headersMADF.fasta	0.258	0.25	0.245	0.214	0	0	0	0.0232
renamed_headersMADS.fasta	0.938	0.877	0.881	0.876	0.146	0.319	0.319	0.319
renamed_headersMAM.fasta	0.336	0.41	0.41	0.383	0.0051	0.0272	0.0272	0.0255
renamed_headersMANEC.fasta	0.473	0.483	0.483	0.529	0.188	0.161	0.161	0.253
renamed_headersMATH.fasta	0.381	0.356	0.356	0.37	0.037	0.037	0.037	0.037
renamed_headersMBD.fasta	0.304	0.571	0.571	0.571	0	0.278	0.278	0.278
renamed_headersMBT.fasta	0.592	0.624	0.624	0.607	0.0585	0.0229	0.00763	0.0229
renamed_headersMCM.fasta	0.692	0.679	0.643	0.651	0.323	0.264	0.285	0.283
renamed_headersMD.fasta	0.4	0.47	0.47	0.469	0.183	0.248	0.248	0.248
renamed_headersMeTrc.fasta	0.613	0.427	0.427	0.466	0.211	0.0999	0.0999	0.118
renamed_headersMIF4G.fasta	null	null	null	null	null	null	null	null
renamed_headersMIR.fasta	0.284	0.237	0.237	0.189	0.0577	0.0551	0.0551	0.0551
renamed_headersMIT.fasta	0.364	0.37	0.37	0.288	0.0119	0.0119	0.0119	0.0119
renamed_headersML.fasta	null	null	null	null	null	null	null	null
renamed_headersMORN.fasta	0.826	0.898	0.894	0.894	0	0.364	0.364	0.364
renamed_headersMterf.fasta	0.146	0.181	0.166	0.221	0	0	0	0
renamed_headersMUTSac.fasta	0.753	0.681	0.737	0.707	0.0154	0.034	0.0247	0.0293
renamed_headersMUTSd.fasta	0.203	0.148	0.148	0.14	0	0	0	0
renamed_headersPRY.fasta	0.815	0.757	0.757	0.764	0.31	0.155	0.155	0.155
renamed_headersMYSc.fasta	null	null	null	null	null	null	null	null
renamed_headersMyTH4.fasta	0.535	0.503	0.503	0.504	0.116	0.0977	0.0977	0.0977
renamed_headersNAT_PEP.fasta	0.942	0.942	0.942	0.942	0.708	0.708	0.708	0.708
renamed_headersNDK.fasta	0.859	0.857	0.857	0.848	0.0612	0.112	0.112	0.0105
renamed_headersNEAT.fasta	0.418	0.495	0.495	0.548	0.0525	0	0	0
renamed_headersNEBU.fasta	0.685	0.731	0.665	0.721	0	0	0	0
renamed_headersNEUZ.fasta	0.644	0.511	0.511	0.507	0.234	0.154	0.154	0.154
renamed_headersNGF.fasta	0.839	0.901	0.901	0.879	0.617	0.773	0.773	0.752
renamed_headersNGN.fasta	0.5	0.465	0.465	0.354	0.0238	0.0187	0.0187	0.0034
renamed_headersNH.fasta	0.974	0.968	0.968	0.968	0.908	0.85	0.85	0.85
renamed_headersNIDO.fasta	0.329	0.369	0.369	0.328	0.0234	0.00721	0.00721	0.00721
renamed_headersNL.fasta	0.704	0.741	0.741	0.717	0.452	0.532	0.532	0.476
renamed_headersNMU.fasta	0.938	0.938	0.938	0.938	0.88	0.88	0.88	0.88
renamed_headersNPCBM.fasta	0.653	0.625	0.625	0.589	0.0595	0.0734	0.0734	0.0774
renamed_headersNRF.fasta	0.534	0.406	0.406	0.408	0.127	0.0497	0.0497	0.0497
renamed_headersNTR.fasta	0.973	0.968	0.968	0.968	0.926	0.92	0.92	0.92
renamed_headersNUC.fasta	0.335	0.313	0.313	0.305	0.0304	0.0646	0.0646	0.0646
renamed_headersOLF.fasta	0.687	0.686	0.686	0.686	0.456	0.45	0.45	0.45
renamed_headersORANGE.fasta	0.63	0.657	0.657	0.665	0.136	0.279	0.279	0.299
renamed_headersOSTEO.fasta	0.789	0.793	0.793	0.787	0.454	0.466	0.466	0.447
renamed_headersP4Hc.fasta	0.263	0.243	0.243	0.211	0.0655	0.0678	0.0678	0.0678
renamed_headersPA14.fasta	0.197	0.144	0.144	0.144	0.00546	0.0109	0.0109	0.0109
renamed_headersPA2c.fasta	0.895	0.901	0.901	0.896	0.174	0.204	0.204	0.197
renamed_headersPAC.fasta	0.127	0.117	0.114	0.0957	0	0	0	0
renamed_headersPAH.fasta	0.89	1	1	1	0.556	1	1	1
renamed_headersPAM.fasta	0.207	0.179	0.179	0.157	0.0192	0.0256	0.0256	0.0385
renamed_headersPAN_AP.fasta	0.126	0.134	0.134	0.121	0	0	0	0
renamed_headersParB.fasta	0.393	0.337	0.337	0.362	0.00505	0	0	0
renamed_headersPAS.fasta	null	null	null	null	null	null	null	null
renamed_headersPASTA.fasta	0.43	0.368	0.395	0.342	0	0	0	0
renamed_headersPAW.fasta	0.853	0.813	0.813	0.82	0.31	0.167	0.167	0.167
renamed_headersPAX.fasta	0.919	0.921	0.921	0.914	0.508	0.474	0.474	0.452
renamed_headersPB1.fasta	0.404	0.26	0.26	0.234	0.0171	0.00855	0.00855	0.00855
renamed_headersPBD.fasta	0.492	0.54	0.54	0.521	0.2	0.325	0.325	0.317
renamed_headersPSA.fasta	0.367	0.29	0.263	0.286	0.00271	0	0	0
renamed_headersPbH1.fasta	0.156	0.13	0.105	0.165	0	0	0	0
renamed_headersPBPb.fasta	0.246	0.221	0.22	0.196	0.0192	0.00748	0.00748	0
renamed_headersPBPe.fasta	0.402	0.355	0.359	0.384	0.0343	0.0343	0.0324	0.0352
renamed_headersPD.fasta	0.621	0.648	0.648	0.614	0	0.0164	0.0164	0.0164
renamed_headersPDGF.fasta	0.866	0.573	0.573	0.733	0.733	0.3	0.3	0.388
renamed_headersPSI.fasta	0.261	0.276	0.276	0.304	0.09	0.07	0.07	0.09
renamed_headersPDZ.fasta	0.22	0.149	0.158	0.174	0	0	0	0
renamed_headersPSN.fasta	0.34	0.46	0.46	0.361	0.0471	0.0387	0.0387	0.0323
renamed_headersPept_C1.fasta	null	null	null	null	null	null	null	null
renamed_headersPGRP.fasta	0.75	0.723	0.723	0.737	0.34	0.34	0.34	0.355
renamed_headersPSP.fasta	0.615	0.74	0.74	0.74	0.423	0.407	0.407	0.407
renamed_headersPH.fasta	null	null	null	null	null	null	null	null
renamed_headersPHB.fasta	0.295	0.171	0.171	0.248	0.0511	0.0511	0.0511	0.0511
renamed_headersPhBP.fasta	null	null	null	null	null	null	null	null
renamed_headersPHD.fasta	0.299	null	null	null	0.0099	null	null	null
renamed_headersPhnA_Zn_Ribbon.fasta	0.863	0.823	0.823	0.806	0.624	0.525	0.525	0.525
renamed_headersPI3Ka.fasta	0.492	0.417	0.417	0.463	0.0524	0.00476	0.00476	0
renamed_headersPI3Kc.fasta	null	null	null	null	null	null	null	null
renamed_headersPI3K_C2.fasta	0.17	0.119	0.12	0.0991	0.00719	0.00719	0.00719	0
renamed_headersPI3K_p85B.fasta	0.596	0.44	0.44	0.44	0.402	0.171	0.171	0.171
renamed_headersPI3K_rbd.fasta	0.181	0.272	0.272	0.272	0	0	0	0
renamed_headersPIG-X.fasta	0.542	0.477	0.477	0.454	0.186	0.109	0.109	0.109
renamed_headersPINc.fasta	0.133	0.113	0.113	0.12	0.0189	0	0	0
renamed_headersPINT.fasta	0.207	0.179	0.179	0.157	0.0192	0.0256	0.0256	0.0385
renamed_headersPIPKc.fasta	null	null	null	null	null	null	null	null
renamed_headersPKD.fasta	0.313	0.235	0.222	0.239	0.00714	0.00714	0.00714	0.00714
renamed_headersPLAc.fasta	0.584	0.569	0.569	0.487	0.242	0.239	0.239	0.133
renamed_headersPLCXc.fasta	0.775	0.693	0.693	0.693	0.246	0.00637	0.00637	0.00637
renamed_headersPLCYc.fasta	0.801	0.687	0.685	0.683	0.512	0.234	0.234	0.231
renamed_headersPLDc.fasta	0.694	0.699	0.686	0.599	0	0	0	0
renamed_headersPLEC.fasta	0.476	0.578	0.598	0.621	0	0	0	0
renamed_headersPLP.fasta	0.9	0.913	0.913	0.913	0.614	0.608	0.608	0.608
renamed_headersPTB.fasta	null	null	null	null	null	null	null	null
renamed_headersPlsC.fasta	0.271	0.157	0.16	0.172	0.0198	0	0	0
renamed_headersPlus3.fasta	0.694	0.723	0.723	0.723	0.177	0.296	0.296	0.296
renamed_headersPOL3Bc.fasta	0.502	0.561	0.561	0.59	0.0368	0.0496	0.0496	0.041
renamed_headersPOLAc.fasta	0.772	0.639	0.639	0.606	0.156	0.057	0.057	0.0517
renamed_headersPTBI.fasta	0.587	0.362	0.362	0.417	0.444	0.0741	0.0741	0.111
renamed_headersPOLBc.fasta	0.138	0.165	0.168	0.178	0.00409	0.00614	0.00614	0.00512
renamed_headersPOLIIIAc.fasta	0.595	0.543	0.543	0.555	0.0595	0.0714	0.0714	0.0923
renamed_headersPOLXc.fasta	0.622	0.512	0.512	0.48	0.127	0.0214	0.0214	0.0563
renamed_headersPolyA.fasta	0.772	0.878	0.878	0.822	0.278	0.444	0.444	0.419
renamed_headersPOP4.fasta	0.689	0.635	0.635	0.64	0.198	0.347	0.347	0.299
renamed_headersPOU.fasta	0.938	0.929	0.929	0.942	0.825	0.761	0.761	0.825
renamed_headersPOX.fasta	0.659	0.672	0.672	0.647	0.384	0.364	0.364	0.36
renamed_headersPP2Ac.fasta	null	null	null	null	null	null	null	null
renamed_headersPTH.fasta	0.706	0.701	0.701	0.701	0.426	0.417	0.417	0.417
renamed_headersPP2Cc.fasta	null	null	null	null	null	null	null	null
renamed_headersPP2C_SIG.fasta	0.223	0.187	0.187	0.188	0.012	0.00299	0.00299	0.00898
renamed_headersPQQ.fasta	0.411	0.437	0.44	0.438	0	0.0213	0.0213	0.0213
renamed_headersPreSET.fasta	0.311	0.332	0.332	0.335	0	0.0161	0.0161	0.0161
renamed_headersPTI.fasta	1	1	1	1	1	1	1	1
renamed_headersPTN.fasta	0.947	0.947	0.947	0.998	0.906	0.906	0.906	0.996
renamed_headersUBX.fasta	null	null	null	null	null	null	null	null
renamed_headersPTPc.fasta	0.456	0.429	0.424	0.403	0.00196	0	0.00391	0.00391
renamed_headersPTPc_motif.fasta	null	null	null	null	null	null	null	null
renamed_headersPTX.fasta	0.823	0.856	0.856	0.826	0.406	0.43	0.43	0.409
renamed_headersPUA.fasta	0.336	0.531	0.524	0.492	0	0.00971	0.00971	0.00971
renamed_headersPUG.fasta	0.493	0.52	0.52	0.559	0.0147	0.319	0.319	0.319
renamed_headersPumilio.fasta	0.185	0.384	0.356	0.338	0	0	0	0
renamed_headersPUR.fasta	0.529	0.597	0.597	0.513	0.29	0.262	0.262	0.262
renamed_headersPWI.fasta	0.614	0.648	0.648	0.648	0.338	0.346	0.346	0.346
renamed_headersPWWP.fasta	0.406	0.476	0.476	0.476	0.21	0.115	0.115	0.115
renamed_headersPX.fasta	0.175	0.0933	0.0933	0.0956	0	0	0	0
renamed_headersPXA.fasta	0.223	0.0928	0.0928	0.0928	0.0532	0	0	0
renamed_headersR3H.fasta	0.233	0.272	0.272	0.272	0	0	0	0
renamed_headersRA.fasta	0.135	0.103	0.103	0.139	0.00292	0	0	0
renamed_headersRAB.fasta	0.903	0.802	0.802	0.808	0.303	0.189	0.189	0.204
renamed_headersrADc.fasta	null	null	null	null	null	null	null	null
renamed_headersRAN.fasta	0.983	0.983	0.983	0.983	0.975	0.975	0.975	0.975
renamed_headersRanBD.fasta	0.683	0.642	0.642	0.642	0.252	0.178	0.178	0.178
renamed_headersRAS.fasta	0.918	0.878	0.902	0.902	0.149	0.225	0.271	0.271
renamed_headersRasGAP.fasta	0.291	0.351	0.351	0.331	0.0494	0.0276	0.0276	0.0293
renamed_headersRasGEF.fasta	0.528	0.454	0.456	0.415	0.104	0.00637	0.00637	0
renamed_headersRasGEFN.fasta	null	null	null	null	null	null	null	null
renamed_headersRBD.fasta	0.326	0.412	0.412	0.412	0	0	0	0
renamed_headersuDENN.fasta	0.438	0.385	0.385	0.393	0.0265	0.0455	0.0455	0.0455
renamed_headersREC.fasta	null	null	null	null	null	null	null	null
renamed_headersRGS.fasta	0.338	0.321	0.321	0.266	0	0	0	0
renamed_headersRHO.fasta	0.876	0.828	0.828	0.831	0.407	0.315	0.315	0.215
renamed_headersUME.fasta	0.669	0.61	0.61	0.614	0.0345	0.0862	0.0862	0.0345
renamed_headersRHOD.fasta	0.121	null	null	null	0.00985	null	null	null
renamed_headersRhoGAP.fasta	0.326	0.248	0.257	0.292	0	0	0	0.00239
renamed_headersRhoGEF.fasta	0.376	0.274	0.274	0.292	0	0	0	0
renamed_headersRIBOc.fasta	0.446	0.376	0.376	0.373	0	0.00306	0.00306	0
renamed_headersRICIN.fasta	0.128	0.121	0.121	0.125	0	0.0266	0.0266	0.0177
renamed_headersRIIa.fasta	0.805	0.781	0.781	0.781	0.496	0.188	0.188	0.188
renamed_headersRING.fasta	0.423	0.416	0.436	0.402	0	0	0	0
renamed_headersRINGv.fasta	0.68	0.672	0.672	0.711	0.0159	0.254	0.254	0.249
renamed_headersRIO.fasta	0.576	0.614	0.614	0.614	0.162	0.221	0.221	0.23
renamed_headersRL11.fasta	0.817	0.802	0.819	0.784	0.0244	0.0133	0.0178	0.0133
renamed_headersRNAse_Pc.fasta	null	null	null	null	null	null	null	null
renamed_headersRPEL.fasta	0.842	0.884	0.884	0.884	0.5	0.846	0.846	0.846
renamed_headersRPOL4c.fasta	0.471	0.567	0.567	0.572	0.173	0.198	0.198	0.198
renamed_headersRPOL8c.fasta	0.587	0.731	0.731	0.673	0.167	0.278	0.278	0.202
renamed_headersRPOL9.fasta	0.494	0.432	0.432	0.48	0.167	0.138	0.138	0.155
renamed_headersUTG.fasta	0.874	0.922	0.922	0.922	0.738	0.838	0.838	0.838
renamed_headersRPOLA_N.fasta	0.714	0.669	0.669	0.62	0.0592	0.0519	0.0519	0.0151
renamed_headersRPOLCX.fasta	0.898	0.781	0.781	0.781	0.471	0.37	0.37	0.37
renamed_headersRPOLD.fasta	0.517	0.556	0.556	0.648	0.0424	0	0	0.0135
renamed_headersRPR.fasta	0.201	0.187	0.187	0.175	0	0.00654	0.00654	0
renamed_headersVHP.fasta	0.885	1	1	1	0.481	1	1	1
renamed_headersRRM.fasta	0.276	0.212	0.225	0.229	0	0	0	0
renamed_headersRRM_1.fasta	0.278	0.254	0.254	0.254	0.0111	0.0111	0.0111	0.0111
renamed_headersRUN.fasta	0.468	0.572	0.572	0.571	0	0.0143	0.0143	0.0143
renamed_headersRWD.fasta	0.167	0.201	0.201	0.147	0	0	0	0
renamed_headersVHS.fasta	0.461	0.489	0.489	0.476	0.0136	0.0249	0.0249	0.0227
renamed_headersS1.fasta	null	null	null	null	null	null	null	null
renamed_headersS4.fasta	0.175	0.196	0.195	0.215	0	0	0	0
renamed_headersSAA.fasta	0.808	0.812	0.812	0.808	0.573	0.582	0.582	0.573
renamed_headersSAM.fasta	0.271	0.254	0.254	0.283	0	0	0	0
renamed_headersSAM_PNT.fasta	0.733	0.697	0.697	0.697	0.341	0.158	0.158	0.158
renamed_headersSAND.fasta	0.809	0.607	0.607	0.8	0.294	0.298	0.298	0.32
renamed_headersVIT.fasta	0.782	0.774	0.774	0.774	0.283	0.268	0.268	0.263
renamed_headersSANT.fasta	0.22	0.139	0.164	0.143	0	0	0	0
renamed_headersSAP.fasta	0.414	0.702	0.673	0.674	0	0	0	0
renamed_headersSAPA.fasta	1	1	1	1	1	1	1	1
renamed_headersSapB.fasta	0.354	0.357	0.352	0.346	0.014	0	0	0
renamed_headersSAR.fasta	0.931	0.937	0.937	0.937	0.884	0.904	0.904	0.904
renamed_headersSCP.fasta	0.615	0.508	0.508	0.522	0.0117	0.025	0.025	0.005
renamed_headersSCY.fasta	null	null	null	null	null	null	null	null
renamed_headersSEA.fasta	0.205	0.341	0.341	0.337	0	0	0	0
renamed_headersSEC14.fasta	0.223	0.168	0.168	0.209	0	0.0103	0.0103	0.0103
renamed_headersSEC63.fasta	0.276	0.195	0.196	0.189	0.00171	0.0143	0.0143	0.00685
renamed_headersSec7.fasta	null	null	null	null	null	null	null	null
renamed_headersSEL1.fasta	0.387	0.393	0.39	0.402	0	0	0	0
renamed_headersVKc.fasta	0.411	0.33	0.33	0.316	0.00549	0.00549	0.00549	0.00549
renamed_headersSema.fasta	0.335	0.371	0.371	0.335	0.00378	0.0113	0.0113	0.014
renamed_headersSEP.fasta	0.524	0.61	0.61	0.61	0	0.109	0.109	0.109
renamed_headersVPS10.fasta	0.399	0.487	0.487	0.458	0.137	0.158	0.158	0.165
renamed_headersSERPIN.fasta	0.784	0.718	0.718	0.697	0.168	0.124	0.124	0.134
renamed_headersSET.fasta	null	null	null	null	null	null	null	null
renamed_headersSFM.fasta	0.475	0.359	0.359	0.353	0.22	0	0	0
renamed_headersSF_P.fasta	0.994	0.992	0.992	0.992	0.984	0.979	0.979	0.979
renamed_headersVPS9.fasta	0.57	0.768	0.768	0.768	0.283	0.531	0.531	0.531
renamed_headersSH2.fasta	0.325	0.273	0.278	0.267	0	0	0	0
renamed_headersVWC_out.fasta	0.464	0.408	0.408	0.408	0	0	0	0
renamed_headersSH3.fasta	0.351	0.368	0.368	0.344	0	0	0	0
renamed_headersSH3b.fasta	0.146	0.0543	0.0543	0.0593	0.0135	0.0135	0.0135	0.0135
renamed_headersShKT.fasta	0.466	0.478	0.489	0.428	0.0147	0	0	0
renamed_headersSHR3_chaperone.fasta	0.771	0.652	0.652	0.646	0.366	0.0906	0.0906	0.0906
renamed_headersSkp1.fasta	0.681	0.559	0.559	0.629	0.026	0	0	0.013
renamed_headersSm.fasta	0.532	0.483	0.47	0.536	0	0	0	0
renamed_headersSMR.fasta	0.235	0.187	0.19	0.186	0	0	0	0
renamed_headersSNc.fasta	0.414	0.2	0.2	0.308	0.0113	0	0	0
renamed_headersSO.fasta	0.691	0.78	0.78	0.686	0.413	0.558	0.558	0.406
renamed_headersSOCS.fasta	0.412	0.632	0.632	0.632	0	0.0682	0.0682	0.0682
renamed_headersSorb.fasta	0.553	0.488	0.488	0.488	0.333	0.22	0.22	0.22
renamed_headersSpc7.fasta	0.376	0.411	0.411	0.411	0.0952	0.113	0.113	0.113
renamed_headersVWA.fasta	null	null	null	null	null	null	null	null
renamed_headersSPEC.fasta	0.197	0.132	0.123	0.14	0.023	0.023	0.023	0.023
renamed_headersSPK.fasta	0.778	0.734	0.734	0.742	0	0.00231	0.00231	0.00231
renamed_headersSprT.fasta	0.318	0.422	0.425	0.472	0.0287	0.043	0.0412	0.0466
renamed_headersSPRY.fasta	0.265	0.204	0.204	0.2	0	0	0	0
renamed_headersSPT2.fasta	0.338	0.383	0.383	0.335	0	0.0149	0.0149	0
renamed_headersSR.fasta	0.632	0.623	0.623	0.608	0.0208	0.00926	0.0532	0.0602
renamed_headersSRA.fasta	0.844	0.888	0.888	0.898	0.533	0.626	0.626	0.64
renamed_headersSTART.fasta	null	null	null	null	null	null	null	null
renamed_headersSTE.fasta	0.998	0.998	0.998	0.998	0.997	0.997	0.997	0.997
renamed_headersSTI.fasta	0.564	0.566	0.566	0.578	0.00939	0.00939	0.00939	0.00939
renamed_headersSTI1.fasta	0.257	0.232	0.287	0.247	0.0408	0.034	0.034	0.034
renamed_headersSWAP.fasta	0.718	0.627	0.627	0.637	0.0172	0.0172	0.0172	0.0172
renamed_headersSWIB.fasta	0.644	0.661	0.661	0.667	0.263	0.255	0.255	0.263
renamed_headersSynN.fasta	0.229	0.239	0.239	0.207	0.00781	0.00781	0.00781	0.00781
renamed_headersVWC.fasta	null	null	null	null	null	null	null	null
renamed_headersS_TKc.fasta	null	null	null	null	null	null	null	null
renamed_headersS_TK_X.fasta	null	null	null	null	null	null	null	null
renamed_headersTAF.fasta	0.911	0.707	0.707	0.71	0.314	0.0145	0.0145	0.0145
renamed_headersTAFH.fasta	0.71	0.691	0.691	0.691	0.516	0.591	0.591	0.591
renamed_headersTAP_C.fasta	0.706	0.691	0.691	0.702	0	0	0	0
renamed_headersTarH.fasta	0.426	0.388	0.388	0.388	0.00714	0.0714	0.0714	0.0714
renamed_headersTBC.fasta	null	null	null	null	null	null	null	null
renamed_headersTBOX.fasta	0.749	0.769	0.769	0.773	0.032	0.0548	0.0548	0.0548
renamed_headersTEA.fasta	0.923	0.828	0.828	0.828	0.778	0.648	0.648	0.648
renamed_headersTECPR.fasta	0.293	0.396	0.396	0.398	0	0	0	0
renamed_headersTFIIE.fasta	0.627	0.564	0.564	0.564	0.147	0.0644	0.0644	0.0644
renamed_headersTFS2M.fasta	0.448	0.576	0.576	0.576	0	0.164	0.164	0.164
renamed_headersTFS2N.fasta	0.614	0.31	0.31	0.31	0.274	0.0238	0.0238	0.0238
renamed_headersTGc.fasta	0.501	0.48	0.48	0.479	0.0532	0.039	0.039	0.039
renamed_headersTGFB.fasta	0.815	0.793	0.793	0.768	0.349	0.176	0.176	0.0586
renamed_headersTHEG.fasta	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55
renamed_headersTHN.fasta	0.827	0.822	0.822	0.822	0.671	0.655	0.655	0.655
renamed_headersTHY.fasta	0.703	0.946	0.946	0.946	0.405	0.892	0.892	0.892
renamed_headersTIR.fasta	0.324	0.27	0.27	0.324	0	0	0	0
renamed_headersTLC.fasta	null	null	null	null	null	null	null	null
renamed_headersTLDc.fasta	0.354	0.474	0.474	0.473	0.0257	0.0772	0.0772	0.0772
renamed_headersTNF.fasta	0.281	0.301	0.301	0.301	0.0703	0.0261	0.0261	0.0261
renamed_headersTNFR.fasta	0.299	0.431	0.431	0.419	0	0	0	0
renamed_headersVWD.fasta	0.32	0.261	0.256	0.314	0.0283	0	0	0.0346
renamed_headersTOP1Ac.fasta	null	null	null	null	null	null	null	null
renamed_headersTOP1Bc.fasta	0.767	0.566	0.566	0.618	0.19	0	0	0.0138
